MoneyRaised,AmountPledged,FAQcount,UpdateCount,ofImages,ofVideos,ofDescText,backersMaxRewards,backedProjects,createdProjects,websiteLinked,collaborator,accountVerified,facebookConnected,facebookFriends,countCreator,noOfRewards,pledgeDescLength,pledge_ColemanLiau,RaisedAndPledgedRatio,followers_count,friends_count,public_list_count,tweets_count,likes_count,positivePercentage,negativePercentage,X.positive,New Backers,Returning Backers,Backers,rating
15253.0,14000.0,0.0,4.0,7.0,1.0,1386.0,10.0,15.0,1.0,1.0,0.0,1.0,1.0,731.0,1.0,8.0,318.0,9.76,1.09,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,66.6666666667,4.0,38.0,78.0,116.0,0.0
27076.0,15000.0,1.0,12.0,19.0,1.0,1058.0,6.0,2.0,1.0,2.0,10.0,1.0,0.0,0.0,3.0,17.0,676.0,12.4,1.81,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,14.2857142857,1.0,52.0,15.0,67.0,1.0
107662.0,10000.0,0.0,15.0,15.0,1.0,772.0,0.0,9.0,2.0,3.0,10.0,1.0,1.0,729.0,1.0,74.0,3926.0,11.02,10.77,1786.0,465.0,12.0,611.0,456.0,1786.0,32.8395061728,133.0,737.0,1412.0,2149.0,1.0
19511.0,19000.0,0.0,21.0,28.0,6.0,2702.0,10.0,11.0,4.0,1.0,10.0,1.0,0.0,0.0,25.0,11.0,636.0,11.02,1.03,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,33.5051546392,65.0,58.0,184.0,242.0,1.0
21444.0,10000.0,2.0,40.0,7.0,1.0,1276.0,5.0,56.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,7.0,198.0,10.37,2.14,2725.0,480.0,119.0,9807.0,11246.0,2725.0,34.0909090909,15.0,72.0,438.0,510.0,1.0
72657.0,34000.0,0.0,39.0,12.0,1.0,1240.0,22.0,2.0,2.0,6.0,1.0,1.0,1.0,331.0,66.0,9.0,336.0,8.09,2.14,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,32.0930232558,69.0,250.0,1266.0,1516.0,1.0
458071.0,25000.0,9.0,41.0,26.0,1.0,722.0,1.0,27.0,2.0,4.0,1.0,1.0,1.0,1106.0,416.0,14.0,560.0,10.14,18.32,4517.0,614.0,85.0,2366.0,28400.0,4517.0,31.7699115044,718.0,4552.0,6065.0,10617.0,1.0
12060.0,12000.0,0.0,14.0,8.0,1.0,1995.0,0.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,8.0,11.0,320.0,6.97,1.01,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,20.0,5.0,55.0,99.0,154.0,1.0
111889.0,50000.0,6.0,102.0,58.0,2.0,2814.0,2.0,154.0,9.0,6.0,10.0,1.0,1.0,1496.0,916.0,17.0,1314.0,11.67,2.24,2.0,1.0,298.5035971223,1.0,4399.6086956521995,2.0,30.622204148,753.0,42.0,643.0,685.0,1.0
458071.0,25000.0,9.0,41.0,26.0,1.0,722.0,1.0,27.0,2.0,4.0,3.0,1.0,1.0,1106.0,416.0,14.0,560.0,10.14,18.32,4517.0,614.0,85.0,2366.0,28400.0,4517.0,31.7699115044,718.0,4552.0,6065.0,10617.0,0.0
125032.0,20000.0,0.0,18.0,53.0,1.0,1505.0,2.0,20.0,5.0,4.0,10.0,0.0,0.0,0.0,40.0,8.0,170.0,6.82,6.25,554.0,1123.0,24.0,1658.0,27.0,554.0,21.0526315789,24.0,188.0,766.0,954.0,1.0
27076.0,15000.0,1.0,12.0,19.0,1.0,1058.0,6.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,17.0,676.0,12.4,1.81,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,14.2857142857,1.0,52.0,15.0,67.0,1.0
10893.0,10000.0,0.0,20.0,14.0,6.0,1538.0,5.0,2.0,2.0,4.0,0.0,1.0,1.0,75.0,9.0,9.0,244.0,11.05,1.09,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,38.7096774194,12.0,24.0,64.0,88.0,0.0
18140.0,15000.0,5.0,11.0,62.0,1.0,3470.0,0.0,1.0,2.0,3.0,10.0,1.0,0.0,0.0,5.0,82.0,3203.0,9.43,1.21,6309.0,1411.0,212.0,4545.0,4399.6086956521995,6309.0,43.5897435897,17.0,74.0,298.0,372.0,0.0
41099.0,5000.0,0.0,11.0,41.0,2.0,1195.0,0.0,9.0,2.0,3.0,3.0,1.0,1.0,729.0,9.0,13.0,440.0,8.95,8.22,1786.0,465.0,12.0,611.0,456.0,1786.0,34.722222222199996,25.0,115.0,410.0,525.0,1.0
21091.0,7777.0,1.0,14.0,31.0,1.0,582.0,6.0,14.0,1.0,5.0,3.0,1.0,0.0,0.0,20.0,10.0,333.0,10.28,2.71,1512.0,1149.0,120.0,1535.0,1435.0,1512.0,24.0,12.0,195.0,131.0,326.0,0.0
309323.0,100000.0,7.0,22.0,24.0,1.0,1035.0,0.0,12.0,1.0,3.0,1.0,1.0,1.0,1211.0,228.0,11.0,340.0,10.7,3.09,1179.0,182.0,72.0,1100.0,670.0,1179.0,30.8333333333,185.0,708.0,1865.0,2573.0,0.0
17007.0,10000.0,1.0,8.0,28.0,2.0,1807.0,0.0,6.0,1.0,1.0,10.0,1.0,1.0,663.0,4.0,12.0,675.0,9.49,1.7,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,16.6666666667,2.0,163.0,196.0,359.0,1.0
458071.0,25000.0,9.0,41.0,26.0,1.0,722.0,1.0,27.0,2.0,4.0,3.0,1.0,1.0,1106.0,416.0,14.0,560.0,10.14,18.32,4517.0,614.0,85.0,2366.0,28400.0,4517.0,31.7699115044,718.0,4552.0,6065.0,10617.0,0.0
24945.0,20000.0,6.0,24.0,50.0,2.0,1039.0,2.0,10.0,1.0,3.0,10.0,0.0,1.0,869.0,18.0,11.0,167.0,13.46,1.25,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,37.2549019608,19.0,4552.0,6065.0,10617.0,1.0
122264.0,50000.0,0.0,11.0,29.0,1.0,1555.0,207.0,90.0,4.0,1.0,3.0,1.0,1.0,317.0,87.0,19.0,658.0,9.91,2.45,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,28.0,70.0,144.0,969.0,1113.0,1.0
168517.0,50000.0,1.0,24.0,6.0,1.0,2281.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,16.0,636.0,12.06,3.37,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,30.701754385999998,105.0,1225.0,2081.0,3306.0,0.0
643030.0,500000.0,0.0,9.0,61.0,1.0,2088.0,3.0,22.0,2.0,3.0,8.0,1.0,1.0,2330.0,19.0,10.0,348.0,12.94,1.29,21293.0,5257.0,688.0,14774.0,10940.0,21293.0,30.3571428571,34.0,518.0,1881.0,2399.0,0.0
125386.0,20000.0,3.0,22.0,64.0,1.0,2859.0,3.0,41.0,2.0,2.0,8.0,1.0,1.0,2517.0,64.0,6.0,174.0,10.92,6.27,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.022988505700003,202.0,130.0,3054.0,3184.0,0.0
9192055.0,20000.0,12.0,21.0,42.0,1.0,675.0,61.0,28.0,2.0,1.0,10.0,1.0,0.0,0.0,189.0,43.0,1568.0,10.44,459.6,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,30.033898305100003,3544.0,20487.0,24462.0,44949.0,0.0
458071.0,25000.0,9.0,41.0,26.0,1.0,722.0,1.0,27.0,2.0,4.0,8.0,1.0,1.0,1106.0,416.0,14.0,560.0,10.14,18.32,4517.0,614.0,85.0,2366.0,28400.0,4517.0,31.7699115044,718.0,4552.0,6065.0,10617.0,0.0
125546.0,50000.0,14.0,31.0,18.0,4.0,1653.0,2.0,9.0,1.0,6.0,1.0,1.0,1.0,1514.0,36.0,15.0,409.0,10.14,2.51,4583.0,1749.0,445.0,4704.0,5437.0,4583.0,32.3529411765,33.0,324.0,493.0,817.0,0.0
76661.0,10000.0,15.0,29.0,47.0,1.0,974.0,76.0,19.0,3.0,4.0,8.0,1.0,0.0,0.0,64.0,7.0,208.0,7.56,7.67,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.1545189504,100.0,271.0,1111.0,1382.0,0.0
53597.0,50000.0,3.0,18.0,32.0,1.0,825.0,7.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0,29.0,8.0,164.0,12.78,1.07,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,28.828828828800003,96.0,32.0,84.0,116.0,0.0
90522.0,50000.0,14.0,19.0,61.0,1.0,2084.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,1842.0,82.0,10.0,425.0,11.87,1.81,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,34.3537414966,101.0,186.0,699.0,885.0,0.0
214259.0,10000.0,5.0,15.0,23.0,2.0,942.0,95.0,19.0,3.0,5.0,0.0,1.0,0.0,0.0,112.0,7.0,197.0,9.36,21.43,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,33.8362068966,157.0,393.0,2785.0,3178.0,0.0
28801.0,22000.0,5.0,45.0,42.0,1.0,1528.0,8.0,33.0,3.0,3.0,0.0,1.0,0.0,0.0,79.0,11.0,714.0,7.24,1.31,535.0,1833.0,72.0,1309.0,180.0,535.0,31.603773584899997,67.0,84.0,679.0,763.0,0.0
90522.0,50000.0,14.0,19.0,61.0,1.0,2084.0,3.0,4.0,1.0,1.0,3.0,1.0,1.0,1842.0,82.0,10.0,425.0,11.87,1.81,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,34.3537414966,101.0,186.0,699.0,885.0,0.0
41099.0,5000.0,0.0,11.0,41.0,2.0,1195.0,0.0,9.0,2.0,3.0,3.0,1.0,1.0,729.0,9.0,13.0,440.0,8.95,8.22,1786.0,465.0,12.0,611.0,456.0,1786.0,34.722222222199996,25.0,115.0,410.0,525.0,0.0
4207.0,4000.0,4.0,9.0,11.0,2.0,146.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,202.0,11.59,1.05,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,55.5555555556,5.0,27.0,31.0,58.0,0.0
458071.0,25000.0,9.0,41.0,26.0,1.0,722.0,1.0,27.0,2.0,4.0,1.0,1.0,1.0,1106.0,416.0,14.0,560.0,10.14,18.32,4517.0,614.0,85.0,2366.0,28400.0,4517.0,31.7699115044,718.0,4552.0,6065.0,10617.0,0.0
76661.0,10000.0,15.0,29.0,47.0,1.0,974.0,76.0,19.0,3.0,3.0,3.0,1.0,0.0,0.0,64.0,7.0,208.0,7.56,7.67,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.1545189504,100.0,271.0,1111.0,1382.0,0.0
50434.0,30000.0,0.0,65.0,30.0,1.0,913.0,1.0,36.0,8.0,2.0,1.0,1.0,1.0,250.0,90.0,20.0,847.0,11.46,1.68,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,35.7575757576,118.0,66.0,492.0,558.0,0.0
66689.0,20000.0,11.0,31.0,9.0,1.0,760.0,1.0,4.0,1.0,1.0,10.0,0.0,0.0,0.0,105.0,7.0,273.0,12.99,3.33,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,24.609375,63.0,752.0,796.0,1548.0,0.0
32534.0,25000.0,12.0,12.0,30.0,3.0,1348.0,1.0,3.0,1.0,4.0,3.0,1.0,0.0,0.0,7.0,11.0,307.0,10.72,1.3,539.0,1070.0,13.0,606.0,820.0,539.0,26.785714285700003,15.0,221.0,162.0,383.0,0.0
74031.0,54735.0,0.0,13.0,19.0,1.0,1842.0,0.0,7.0,1.0,2.0,8.0,1.0,1.0,688.0,2.0,16.0,660.0,11.3,1.35,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,26.315789473699997,5.0,238.0,112.0,350.0,1.0
167570.0,40000.0,0.0,17.0,49.0,7.0,1409.0,0.0,5.0,3.0,1.0,2.0,1.0,0.0,0.0,71.0,12.0,603.0,8.9,4.19,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,31.3008130081,77.0,150.0,706.0,856.0,1.0
62770.0,48500.0,0.0,22.0,5.0,1.0,517.0,0.0,17.0,2.0,1.0,10.0,1.0,0.0,0.0,27.0,13.0,322.0,11.79,1.29,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,26.5873015873,67.0,1630.0,786.0,2416.0,1.0
28456.0,25000.0,16.0,22.0,47.0,2.0,2520.0,0.0,7.0,1.0,6.0,2.0,1.0,1.0,1928.0,1.0,21.0,2154.0,9.86,1.14,1795.0,4980.0,61.0,1914.0,4258.0,1795.0,33.3333333333,1.0,159.0,79.0,238.0,1.0
797979.0,90000.0,17.0,18.0,5.0,1.0,846.0,8.0,27.0,1.0,1.0,1.0,0.0,0.0,0.0,13.0,9.0,367.0,11.01,8.87,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,50.9572901325,692.0,1572.0,1694.0,3266.0,1.0
57664.0,15000.0,1.0,30.0,27.0,1.0,1851.0,119.0,103.0,1.0,2.0,1.0,1.0,0.0,0.0,115.0,7.0,283.0,12.65,3.84,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,25.684931506799998,75.0,82.0,850.0,932.0,1.0
268142.0,50000.0,4.0,20.0,26.0,2.0,777.0,1.0,1.0,1.0,5.0,3.0,1.0,0.0,0.0,70.0,14.0,556.0,9.72,5.36,937.0,609.0,66.0,1058.0,2283.0,937.0,24.5551601423,69.0,131.0,842.0,973.0,1.0
30678.0,30000.0,1.0,35.0,29.0,1.0,1555.0,1.0,6.0,1.0,2.0,3.0,1.0,1.0,675.0,10.0,12.0,302.0,11.08,1.02,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,35.7142857143,10.0,96.0,49.0,145.0,1.0
125386.0,20000.0,3.0,22.0,64.0,1.0,2859.0,3.0,41.0,2.0,2.0,3.0,1.0,1.0,2517.0,64.0,6.0,174.0,10.92,6.27,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.022988505700003,202.0,130.0,3054.0,3184.0,1.0
151436.0,50000.0,6.0,22.0,29.0,1.0,1533.0,4.0,27.0,1.0,1.0,10.0,1.0,1.0,196.0,126.0,12.0,436.0,7.89,3.03,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.7597042514,161.0,224.0,1468.0,1692.0,0.0
39025.0,20000.0,0.0,8.0,37.0,2.0,884.0,1.0,13.0,1.0,1.0,3.0,1.0,0.0,0.0,5.0,10.0,524.0,10.38,1.95,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,58.3333333333,14.0,105.0,89.0,194.0,1.0
167570.0,40000.0,0.0,17.0,49.0,7.0,1409.0,0.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,71.0,12.0,603.0,8.9,4.19,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,31.3008130081,77.0,150.0,706.0,856.0,0.0
10091.0,8000.0,2.0,15.0,2.0,1.0,453.0,0.0,8.0,1.0,3.0,0.0,0.0,1.0,285.0,1.0,6.0,104.0,9.74,1.26,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,0.0,0.0,46.0,29.0,75.0,1.0
58392.0,55000.0,7.0,10.0,11.0,1.0,895.0,3.0,20.0,1.0,3.0,3.0,1.0,1.0,716.0,1.0,12.0,463.0,12.48,1.06,1737.0,4563.0,28.0,1397.0,1718.0,1737.0,75.0,3.0,164.0,58.0,222.0,1.0
29792.0,10000.0,4.0,8.0,4.0,1.0,257.0,5.0,1.0,2.0,2.0,10.0,1.0,1.0,994.0,40.0,10.0,63.0,5.84,2.98,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,30.2180685358,97.0,90.0,908.0,998.0,0.0
125386.0,20000.0,3.0,22.0,64.0,1.0,2859.0,3.0,41.0,2.0,2.0,3.0,1.0,1.0,2517.0,64.0,6.0,174.0,10.92,6.27,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.022988505700003,202.0,130.0,3054.0,3184.0,0.0
125171.0,80000.0,30.0,16.0,44.0,1.0,1769.0,5.0,4.0,1.0,3.0,1.0,1.0,1.0,632.0,101.0,13.0,445.0,7.69,1.56,2832.0,2012.0,275.0,1088.0,1537.0,2832.0,36.7681498829,157.0,141.0,448.0,589.0,0.0
57365.0,50000.0,2.0,24.0,33.0,2.0,1643.0,1.0,31.0,1.0,1.0,3.0,0.0,0.0,0.0,112.0,10.0,394.0,9.79,1.15,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,35.0168350168,104.0,210.0,425.0,635.0,0.0
125386.0,20000.0,3.0,22.0,64.0,1.0,2859.0,3.0,41.0,2.0,2.0,3.0,1.0,1.0,2517.0,64.0,6.0,174.0,10.92,6.27,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.022988505700003,202.0,130.0,3054.0,3184.0,1.0
125171.0,80000.0,30.0,16.0,44.0,1.0,1769.0,5.0,4.0,1.0,3.0,0.0,1.0,1.0,632.0,101.0,13.0,445.0,7.69,1.56,2832.0,2012.0,275.0,1088.0,1537.0,2832.0,36.7681498829,157.0,141.0,448.0,589.0,0.0
58392.0,55000.0,7.0,10.0,11.0,1.0,895.0,3.0,20.0,1.0,3.0,3.0,1.0,1.0,716.0,1.0,12.0,463.0,12.48,1.06,1737.0,4563.0,28.0,1397.0,1718.0,1737.0,75.0,3.0,164.0,58.0,222.0,1.0
23026.0,20000.0,16.0,16.0,15.0,1.0,1424.0,0.0,5.0,1.0,1.0,3.0,1.0,0.0,0.0,14.0,17.0,2043.0,10.79,1.15,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,34.1463414634,14.0,143.0,130.0,273.0,1.0
59850.0,40000.0,4.0,30.0,41.0,1.0,1339.0,4.0,12.0,1.0,3.0,3.0,1.0,1.0,1016.0,98.0,8.0,210.0,9.73,1.5,576.0,944.0,33.0,929.0,466.0,576.0,28.4584980237,72.0,171.0,243.0,414.0,0.0
57365.0,50000.0,2.0,24.0,33.0,2.0,1643.0,1.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,112.0,10.0,394.0,9.79,1.15,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,35.0168350168,104.0,210.0,425.0,635.0,0.0
28456.0,25000.0,16.0,22.0,47.0,2.0,2520.0,0.0,7.0,1.0,6.0,3.0,1.0,1.0,1928.0,1.0,21.0,2154.0,9.86,1.14,1795.0,4980.0,61.0,1914.0,4258.0,1795.0,33.3333333333,1.0,159.0,79.0,238.0,0.0
242348.0,70000.0,17.0,41.0,42.0,4.0,1548.0,18.0,1.0,1.0,4.0,3.0,1.0,1.0,1024.0,191.0,9.0,361.0,10.32,3.46,230.0,373.0,7.0,580.0,515.0,230.0,32.0083682008,153.0,184.0,335.0,519.0,1.0
57664.0,15000.0,1.0,30.0,27.0,1.0,1851.0,119.0,103.0,1.0,2.0,10.0,1.0,0.0,0.0,115.0,7.0,283.0,12.65,3.84,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,25.684931506799998,75.0,82.0,850.0,932.0,1.0
3321.0,3000.0,0.0,7.0,4.0,1.0,993.0,4.0,2.0,2.0,1.0,8.0,0.0,1.0,1451.0,10.0,8.0,147.0,5.89,1.11,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,31.818181818200003,7.0,20.0,67.0,87.0,1.0
797979.0,90000.0,17.0,18.0,5.0,1.0,846.0,8.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,9.0,367.0,11.01,8.87,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,50.9572901325,692.0,1572.0,1694.0,3266.0,1.0
58392.0,55000.0,7.0,10.0,11.0,1.0,895.0,3.0,20.0,1.0,3.0,0.0,1.0,1.0,716.0,1.0,12.0,463.0,12.48,1.06,1737.0,4563.0,28.0,1397.0,1718.0,1737.0,75.0,3.0,164.0,58.0,222.0,1.0
58392.0,55000.0,7.0,10.0,11.0,1.0,895.0,3.0,20.0,1.0,3.0,2.0,1.0,1.0,716.0,1.0,12.0,463.0,12.48,1.06,1737.0,4563.0,28.0,1397.0,1718.0,1737.0,75.0,3.0,164.0,58.0,222.0,1.0
101237.0,100000.0,11.0,32.0,22.0,1.0,2416.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,337.0,42.0,19.0,644.0,10.67,1.01,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,34.4537815126,41.0,106.0,223.0,329.0,0.0
125546.0,50000.0,14.0,31.0,18.0,4.0,1653.0,2.0,9.0,1.0,6.0,3.0,1.0,1.0,1514.0,36.0,15.0,409.0,10.14,2.51,4583.0,1749.0,445.0,4704.0,5437.0,4583.0,32.3529411765,33.0,324.0,493.0,817.0,1.0
58392.0,55000.0,7.0,10.0,11.0,1.0,895.0,3.0,20.0,1.0,3.0,10.0,1.0,1.0,716.0,1.0,12.0,463.0,12.48,1.06,1737.0,4563.0,28.0,1397.0,1718.0,1737.0,75.0,3.0,164.0,58.0,222.0,1.0
56624.0,25000.0,2.0,40.0,54.0,1.0,3610.0,1.0,126.0,2.0,1.0,3.0,1.0,1.0,770.0,176.0,9.0,947.0,11.65,2.26,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.6019900498,238.0,21.0,942.0,963.0,1.0
563721.0,10000.0,7.0,29.0,17.0,1.0,1161.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,268.0,123.0,11.0,288.0,10.53,56.37,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,30.8026030369,710.0,954.0,3716.0,4670.0,0.0
